"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"06.04.2023","100.822,00","100.978,00","101.628,00","100.443,00","9,82M","-0,15%"
"05.04.2023","100.978,00","101.869,00","101.960,00","99.898,00","13,26M","-0,88%"
"04.04.2023","101.869,00","101.505,00","103.056,00","101.505,00","11,70M","0,36%"
"03.04.2023","101.506,00","101.883,00","101.916,00","100.651,00","12,79M","-0,37%"
"31.03.2023","101.882,00","103.714,00","104.041,00","101.476,00","15,12M","-1,77%"
"30.03.2023","103.713,00","101.796,00","104.085,00","101.796,00","14,90M","1,89%"
"29.03.2023","101.793,00","101.185,00","102.213,00","100.248,00","12,46M","0,60%"
"28.03.2023","101.185,00","99.672,00","101.559,00","99.488,00","13,50M","1,52%"
"27.03.2023","99.670,00","98.833,00","99.997,00","98.833,00","9,99M","0,85%"
"24.03.2023","98.829,00","97.926,00","99.258,00","97.688,00","12,41M","0,92%"
"23.03.2023","97.926,00","100.221,00","101.126,00","96.997,00","15,66M","-2,29%"
"22.03.2023","100.221,00","100.998,00","101.888,00","100.129,00","11,50M","-0,77%"
"21.03.2023","100.998,00","100.923,00","101.670,00","100.923,00","9,67M","0,07%"
"20.03.2023","100.923,00","101.982,00","102.328,00","100.679,00","10,90M","-1,04%"
"17.03.2023","101.982,00","103.434,00","103.434,00","101.664,00","17,56M","-1,40%"
"16.03.2023","103.435,00","102.683,00","103.911,00","102.455,00","14,39M","0,74%"
"15.03.2023","102.675,00","102.930,00","103.048,00","100.692,00","15,25M","-0,25%"
"14.03.2023","102.932,00","103.121,00","104.153,00","102.482,00","13,13M","-0,18%"
"13.03.2023","103.121,00","103.608,00","103.907,00","102.255,00","12,99M","-0,48%"
"10.03.2023","103.618,00","105.071,00","105.071,00","103.201,00","17,95M","-1,38%"
"09.03.2023","105.071,00","106.540,00","106.724,00","105.053,00","19,17M","-1,38%"
"08.03.2023","106.540,00","104.228,00","106.721,00","104.228,00","15,90M","2,22%"
"07.03.2023","104.228,00","104.700,00","105.179,00","103.480,00","12,58M","-0,45%"
"06.03.2023","104.700,00","103.865,00","105.171,00","103.170,00","14,28M","0,80%"
"03.03.2023","103.866,00","103.326,00","104.440,00","103.323,00","13,10M","0,52%"
"02.03.2023","103.326,00","104.375,00","104.912,00","103.321,00","14,74M","-1,01%"
"01.03.2023","104.385,00","104.933,00","105.497,00","103.105,00","19,85M","-0,52%"
"28.02.2023","104.932,00","105.706,00","106.794,00","104.932,00","15,67M","-0,74%"
"27.02.2023","105.711,00","105.807,00","106.402,00","105.227,00","9,57M","-0,08%"
"24.02.2023","105.798,00","107.582,00","107.611,00","105.360,00","10,22M","-1,67%"
"23.02.2023","107.593,00","107.152,00","108.663,00","106.731,00","11,46M","0,41%"
"22.02.2023","107.152,00","109.174,00","109.174,00","106.720,00","9,36M","-1,85%"
"17.02.2023","109.177,00","109.941,00","109.941,00","108.968,00","10,06M","-0,70%"
"16.02.2023","109.941,00","109.599,00","110.437,00","108.378,00","13,00M","0,31%"
"15.02.2023","109.600,00","107.849,00","110.210,00","107.267,00","15,50M","1,62%"
"14.02.2023","107.849,00","108.839,00","109.564,00","107.557,00","11,89M","-0,91%"
"13.02.2023","108.836,00","108.074,00","109.193,00","107.420,00","9,97M","0,70%"
"10.02.2023","108.078,00","108.002,00","108.647,00","107.620,00","14,46M","0,07%"
"09.02.2023","108.008,00","109.952,00","110.046,00","107.767,00","12,96M","-1,77%"
"08.02.2023","109.951,00","107.832,00","110.175,00","107.830,00","13,84M","1,97%"
"07.02.2023","107.830,00","108.727,00","109.037,00","107.234,00","12,96M","-0,82%"
"06.02.2023","108.722,00","108.518,00","108.744,00","107.416,00","11,51M","0,18%"
"03.02.2023","108.523,00","110.141,00","110.570,00","108.185,00","13,24M","-1,47%"
"02.02.2023","110.141,00","112.072,00","112.943,00","109.747,00","15,24M","-1,72%"
"01.02.2023","112.074,00","113.430,00","113.598,00","110.729,00","17,82M","-1,20%"
"31.01.2023","113.431,00","112.273,00","113.691,00","112.145,00","12,90M","1,03%"
"30.01.2023","112.273,00","112.319,00","112.920,00","111.824,00","11,27M","-0,04%"
"27.01.2023","112.316,00","114.178,00","114.191,00","112.044,00","10,61M","-1,63%"
"26.01.2023","114.178,00","114.271,00","114.835,00","113.591,00","10,92M","-0,08%"
"25.01.2023","114.270,00","113.028,00","114.426,00","111.927,00","11,41M","1,10%"
"24.01.2023","113.028,00","111.746,00","113.040,00","111.669,00","11,55M","1,16%"
"23.01.2023","111.737,00","112.041,00","113.061,00","111.542,00","13,70M","-0,27%"
"20.01.2023","112.041,00","112.922,00","113.025,00","111.735,00","15,44M","-0,78%"
"19.01.2023","112.922,00","112.219,00","113.172,00","111.307,00","15,59M","0,62%"
"18.01.2023","112.228,00","111.442,00","113.306,00","111.441,00","14,13M","0,71%"
"17.01.2023","111.439,00","109.214,00","111.577,00","109.214,00","14,36M","2,04%"
"16.01.2023","109.213,00","110.908,00","110.908,00","108.753,00","12,51M","-1,54%"
"13.01.2023","110.916,00","111.843,00","111.847,00","110.428,00","15,94M","-0,84%"
"12.01.2023","111.850,00","112.516,00","113.129,00","110.982,00","19,84M","-0,59%"
"11.01.2023","112.517,00","110.816,00","112.552,00","110.752,00","14,46M","1,53%"
"10.01.2023","110.817,00","109.129,00","111.193,00","108.478,00","13,70M","1,55%"
"09.01.2023","109.130,00","108.964,00","109.938,00","108.134,00","12,05M","0,15%"
"06.01.2023","108.964,00","107.642,00","109.433,00","107.642,00","12,63M","1,23%"
"05.01.2023","107.641,00","105.336,00","107.743,00","105.333,00","15,51M","2,19%"
"04.01.2023","105.334,00","104.167,00","105.627,00","103.915,00","14,45M","1,12%"
"03.01.2023","104.166,00","106.377,00","106.684,00","103.852,00","14,47M","-2,08%"
"02.01.2023","106.376,00","109.734,00","109.734,00","105.981,00","8,13M","-3,06%"
"29.12.2022","109.735,00","110.237,00","111.178,00","109.560,00","13,39M","-0,46%"
"28.12.2022","110.237,00","108.578,00","110.536,00","108.578,00","11,19M","1,53%"
"27.12.2022","108.578,00","108.739,00","109.353,00","107.418,00","11,16M","-0,15%"
"26.12.2022","108.738,00","109.699,00","109.755,00","108.309,00","5,22M","-0,87%"
"23.12.2022","109.698,00","107.552,00","109.994,00","107.552,00","12,85M","2,00%"
"22.12.2022","107.552,00","107.436,00","108.383,00","106.510,00","11,49M","0,11%"
"21.12.2022","107.433,00","106.866,00","107.991,00","106.066,00","17,63M","0,53%"
"20.12.2022","106.864,00","104.740,00","107.792,00","104.607,00","19,13M","2,03%"
"19.12.2022","104.740,00","102.859,00","105.107,00","102.770,00","16,77M","1,83%"
"16.12.2022","102.856,00","103.737,00","104.018,00","102.248,00","18,26M","-0,85%"
"15.12.2022","103.738,00","103.739,00","105.483,00","103.014,00","15,57M","-0,01%"
"14.12.2022","103.746,00","103.536,00","104.516,00","101.632,00","24,92M","0,20%"
"13.12.2022","103.540,00","105.345,00","106.689,00","103.409,00","17,70M","-1,71%"
"12.12.2022","105.343,00","107.518,00","107.561,00","103.877,00","15,48M","-2,02%"
"09.12.2022","107.520,00","107.250,00","108.566,00","107.089,00","10,68M","0,25%"
"08.12.2022","107.249,00","109.068,00","109.286,00","106.906,00","14,92M","-1,67%"
"07.12.2022","109.069,00","110.188,00","110.247,00","108.612,00","13,83M","-1,02%"
"06.12.2022","110.189,00","109.403,00","110.663,00","109.217,00","13,44M","0,72%"
"05.12.2022","109.401,00","111.922,00","112.150,00","109.270,00","12,31M","-2,25%"
"02.12.2022","111.924,00","110.926,00","113.761,00","109.963,00","15,98M","0,90%"
"01.12.2022","110.926,00","112.479,00","112.479,00","110.548,00","15,19M","-1,39%"
"30.11.2022","112.486,00","110.910,00","112.486,00","110.202,00","19,70M","1,42%"
"29.11.2022","110.910,00","108.784,00","112.187,00","108.784,00","14,72M","1,96%"
"28.11.2022","108.782,00","108.977,00","109.476,00","108.378,00","11,49M","-0,18%"
"25.11.2022","108.977,00","111.831,00","112.025,00","108.552,00","12,31M","-2,55%"
"24.11.2022","111.831,00","108.846,00","112.612,00","108.846,00","10,30M","2,75%"
"23.11.2022","108.841,00","109.036,00","109.285,00","107.902,00","13,20M","-0,18%"
"22.11.2022","109.037,00","109.750,00","110.224,00","107.867,00","15,06M","-0,65%"
"21.11.2022","109.748,00","108.868,00","110.235,00","107.957,00","16,65M","0,81%"
"18.11.2022","108.870,00","109.706,00","111.585,00","108.512,00","18,77M","-0,76%"
"17.11.2022","109.703,00","110.241,00","110.242,00","107.245,00","23,12M","-0,49%"
"16.11.2022","110.243,00","113.166,00","113.473,00","109.512,00","18,35M","-2,58%"
"14.11.2022","113.161,00","112.256,00","114.322,00","111.930,00","15,08M","0,81%"
"11.11.2022","112.253,00","109.775,00","113.010,00","109.408,00","25,04M","2,26%"
"10.11.2022","109.775,00","113.579,00","113.579,00","108.516,00","26,03M","-3,35%"
"09.11.2022","113.580,00","116.153,00","116.183,00","113.110,00","20,53M","-2,22%"
"08.11.2022","116.160,00","115.340,00","117.072,00","114.688,00","14,24M","0,71%"
"07.11.2022","115.342,00","118.148,00","118.240,00","115.221,00","15,22M","-2,38%"
"04.11.2022","118.155,00","116.907,00","120.039,00","116.904,00","16,21M","1,08%"
"03.11.2022","116.896,00","116.927,00","117.373,00","114.485,00","15,63M","-0,03%"
"01.11.2022","116.929,00","116.037,00","118.261,00","115.547,00","17,97M","0,77%"
"31.10.2022","116.037,00","114.533,00","116.763,00","112.113,00","21,64M","1,31%"
"28.10.2022","114.539,00","114.636,00","114.712,00","113.336,00","14,39M","-0,09%"
"27.10.2022","114.641,00","112.766,00","116.236,00","112.765,00","15,53M","1,66%"
"26.10.2022","112.764,00","114.626,00","114.626,00","112.577,00","16,09M","-1,62%"
"25.10.2022","114.626,00","116.016,00","116.203,00","114.626,00","14,73M","-1,20%"
"24.10.2022","116.013,00","119.922,00","119.924,00","115.793,00","13,28M","-3,27%"
"21.10.2022","119.929,00","117.170,00","120.752,00","116.736,00","18,58M","2,35%"
"20.10.2022","117.171,00","116.276,00","117.367,00","116.276,00","16,92M","0,77%"
"19.10.2022","116.274,00","115.744,00","116.459,00","115.264,00","12,73M","0,46%"
