"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"23.10.2020","1.819,94","1.816,99","1.830,09","1.814,43","90,73M","0,20%"
"22.10.2020","1.816,29","1.807,08","1.818,30","1.791,81","109,75M","-0,24%"
"21.10.2020","1.820,72","1.848,65","1.849,61","1.815,59","129,81M","-1,13%"
"20.10.2020","1.841,59","1.841,40","1.854,35","1.836,75","92,54M","0,00%"
"19.10.2020","1.841,59","1.841,77","1.851,43","1.833,69","79,52M","0,34%"
"16.10.2020","1.835,31","1.829,33","1.841,70","1.811,82","110,12M","1,23%"
"15.10.2020","1.812,95","1.824,27","1.825,09","1.802,52","84,09M","-1,52%"
"14.10.2020","1.840,85","1.838,38","1.849,00","1.833,49","73,52M","0,40%"
"13.10.2020","1.833,46","1.854,92","1.856,18","1.832,16","74,67M","-1,18%"
"12.10.2020","1.855,39","1.844,83","1.857,73","1.841,26","63,42M","0,83%"
"09.10.2020","1.840,07","1.843,93","1.848,56","1.836,30","52,40M","-0,07%"
"08.10.2020","1.841,40","1.849,37","1.850,82","1.833,78","61,61M","0,12%"
"07.10.2020","1.839,22","1.836,62","1.851,14","1.836,41","68,95M","0,00%"
"06.10.2020","1.839,15","1.847,88","1.855,57","1.833,80","90,20M","-0,03%"
"05.10.2020","1.839,68","1.828,27","1.842,22","1.828,27","71,09M","1,43%"
"02.10.2020","1.813,69","1.816,32","1.816,32","1.790,68","74,74M","-0,89%"
"01.10.2020","1.830,04","1.836,66","1.842,00","1.825,79","80,59M","0,03%"
"30.09.2020","1.829,41","1.827,93","1.841,29","1.820,80","92,14M","-0,39%"
"29.09.2020","1.836,60","1.833,21","1.842,30","1.827,79","70,85M","0,11%"
"28.09.2020","1.834,64","1.810,84","1.836,95","1.806,77","83,99M","2,85%"
"25.09.2020","1.783,87","1.782,18","1.789,15","1.762,43","72,33M","0,36%"
"24.09.2020","1.777,51","1.773,12","1.789,06","1.767,47","74,04M","-1,01%"
"23.09.2020","1.795,64","1.791,67","1.814,53","1.789,70","68,01M","0,77%"
"22.09.2020","1.781,92","1.780,07","1.793,36","1.776,85","80,94M","0,64%"
"21.09.2020","1.770,61","1.822,32","1.822,32","1.769,72","111,88M","-3,53%"
"18.09.2020","1.835,36","1.834,00","1.847,36","1.830,98","145,60M","0,09%"
"17.09.2020","1.833,74","1.820,66","1.836,60","1.815,40","86,03M","-0,25%"
"16.09.2020","1.838,26","1.822,09","1.839,44","1.821,09","90,53M","1,07%"
"15.09.2020","1.818,80","1.801,51","1.829,37","1.801,06","103,59M","0,89%"
"14.09.2020","1.802,69","1.810,20","1.816,95","1.795,54","63,09M","0,07%"
"11.09.2020","1.801,46","1.800,90","1.812,00","1.792,21","62,05M","-0,08%"
"10.09.2020","1.802,85","1.811,49","1.813,76","1.792,44","71,48M","-0,54%"
"09.09.2020","1.812,58","1.780,48","1.812,82","1.779,38","78,29M","1,68%"
"08.09.2020","1.782,59","1.800,39","1.801,25","1.768,43","79,16M","-0,93%"
"07.09.2020","1.799,26","1.776,16","1.800,91","1.773,94","60,53M","2,11%"
"04.09.2020","1.761,99","1.759,70","1.792,10","1.748,57","94,83M","0,08%"
"03.09.2020","1.760,61","1.800,83","1.815,24","1.755,32","91,29M","-1,25%"
"02.09.2020","1.782,86","1.779,45","1.804,50","1.777,59","76,82M","0,76%"
"01.09.2020","1.769,44","1.778,75","1.786,53","1.756,51","71,72M","0,18%"
"31.08.2020","1.766,33","1.784,24","1.793,29","1.766,33","74,87M","-0,58%"
"28.08.2020","1.776,57","1.796,68","1.797,52","1.770,50","73,41M","-0,97%"
"27.08.2020","1.793,97","1.803,08","1.805,04","1.791,91","59,58M","-0,24%"
"26.08.2020","1.798,31","1.781,30","1.798,31","1.776,33","49,51M","0,67%"
"25.08.2020","1.786,27","1.794,29","1.807,20","1.786,14","64,89M","-0,12%"
"24.08.2020","1.788,40","1.765,95","1.792,10","1.765,95","65,91M","2,01%"
"21.08.2020","1.753,13","1.757,70","1.765,85","1.738,97","56,55M","0,07%"
"20.08.2020","1.751,93","1.756,64","1.761,51","1.743,30","61,91M","-1,31%"
"19.08.2020","1.775,24","1.760,96","1.775,90","1.757,94","58,79M","0,86%"
"18.08.2020","1.760,09","1.764,48","1.780,40","1.755,45","65,00M","-0,76%"
"17.08.2020","1.773,53","1.755,28","1.773,60","1.755,28","54,10M","1,10%"
"14.08.2020","1.754,20","1.781,70","1.781,85","1.746,88","65,74M","-1,82%"
"13.08.2020","1.786,80","1.780,20","1.795,80","1.779,79","50,59M","-0,12%"
"12.08.2020","1.788,99","1.782,51","1.790,92","1.773,15","65,70M","0,15%"
"11.08.2020","1.786,28","1.760,64","1.792,83","1.760,64","81,97M","2,14%"
"10.08.2020","1.748,91","1.750,01","1.754,99","1.740,20","52,77M","0,49%"
"07.08.2020","1.740,46","1.733,38","1.746,05","1.730,14","47,94M","0,08%"
"06.08.2020","1.739,14","1.745,67","1.750,67","1.730,50","58,30M","-0,36%"
"05.08.2020","1.745,49","1.746,04","1.751,37","1.736,13","56,51M","0,65%"
"04.08.2020","1.734,25","1.754,75","1.756,66","1.726,57","59,04M","-0,69%"
"03.08.2020","1.746,32","1.708,74","1.751,26","1.702,33","59,19M","2,28%"
"31.07.2020","1.707,35","1.726,29","1.738,65","1.706,39","76,02M","-0,75%"
"30.07.2020","1.720,28","1.758,29","1.758,40","1.711,67","73,27M","-2,29%"
"29.07.2020","1.760,58","1.752,02","1.762,08","1.750,42","57,06M","0,36%"
"28.07.2020","1.754,25","1.763,13","1.763,71","1.744,48","58,24M","-0,34%"
"27.07.2020","1.760,31","1.747,86","1.763,08","1.745,59","53,41M","0,58%"
"24.07.2020","1.750,24","1.755,76","1.761,89","1.740,03","61,28M","-1,73%"
"23.07.2020","1.781,10","1.790,14","1.793,00","1.776,02","61,32M","0,07%"
"22.07.2020","1.779,84","1.776,74","1.782,14","1.765,17","77,70M","0,25%"
"21.07.2020","1.775,39","1.796,01","1.797,64","1.773,21","104,10M","-0,51%"
"20.07.2020","1.784,54","1.775,36","1.787,23","1.766,32","93,70M","0,81%"
"17.07.2020","1.770,15","1.780,54","1.781,10","1.759,56","125,55M","0,89%"
"16.07.2020","1.754,55","1.761,75","1.761,93","1.748,28","90,96M","-0,75%"
"15.07.2020","1.767,85","1.755,03","1.772,06","1.742,68","103,80M","1,68%"
"14.07.2020","1.738,60","1.730,60","1.742,00","1.723,47","88,92M","-0,24%"
"13.07.2020","1.742,73","1.727,80","1.745,18","1.722,94","77,41M","1,82%"
"10.07.2020","1.711,62","1.691,08","1.713,10","1.691,00","64,38M","0,81%"
"09.07.2020","1.697,84","1.722,13","1.723,70","1.696,84","64,87M","-0,86%"
"08.07.2020","1.712,53","1.705,73","1.725,36","1.705,73","71,59M","-0,46%"
"07.07.2020","1.720,45","1.722,38","1.724,53","1.711,48","75,78M","-0,60%"
"06.07.2020","1.730,88","1.722,13","1.732,24","1.714,19","77,62M","2,10%"
"03.07.2020","1.695,26","1.704,91","1.710,65","1.691,51","54,33M","-0,50%"
"02.07.2020","1.703,82","1.691,53","1.704,53","1.682,78","84,53M","1,72%"
"01.07.2020","1.675,04","1.665,26","1.687,93","1.657,78","88,43M","0,64%"
"30.06.2020","1.664,38","1.674,61","1.679,25","1.653,23","89,68M","-0,43%"
"29.06.2020","1.671,53","1.655,81","1.674,57","1.650,92","82,72M","0,84%"
"26.06.2020","1.657,66","1.677,40","1.689,71","1.657,60","103,01M","-0,20%"
"25.06.2020","1.660,96","1.634,66","1.662,28","1.625,88","89,21M","1,10%"
"24.06.2020","1.642,91","1.676,51","1.681,62","1.641,84","87,01M","-2,40%"
"23.06.2020","1.683,36","1.669,33","1.694,27","1.667,76","97,15M","1,55%"
"22.06.2020","1.657,71","1.655,97","1.668,73","1.647,26","88,94M","-0,61%"
"18.06.2020","1.667,93","1.667,03","1.677,52","1.659,05","159,46M","-0,57%"
"17.06.2020","1.677,53","1.674,76","1.688,87","1.672,26","120,59M","0,34%"
"16.06.2020","1.671,84","1.650,82","1.677,00","1.643,54","137,69M","3,45%"
"15.06.2020","1.616,14","1.577,92","1.620,34","1.571,49","117,81M","0,44%"
"12.06.2020","1.609,07","1.590,23","1.634,23","1.590,23","106,87M","0,00%"
"11.06.2020","1.609,06","1.655,13","1.658,07","1.609,06","144,47M","-4,92%"
"10.06.2020","1.692,32","1.700,80","1.715,92","1.687,30","107,55M","-0,26%"
"09.06.2020","1.696,70","1.719,72","1.721,67","1.682,55","123,02M","-1,22%"
"08.06.2020","1.717,66","1.723,13","1.729,11","1.710,33","110,28M","-0,74%"
"05.06.2020","1.730,51","1.709,95","1.730,68","1.706,13","121,31M","1,77%"
"04.06.2020","1.700,48","1.703,00","1.708,63","1.690,07","105,83M","-0,55%"
"03.06.2020","1.709,96","1.684,28","1.709,96","1.682,52","123,04M","2,58%"
"02.06.2020","1.666,98","1.657,69","1.678,73","1.654,21","112,26M","1,07%"
"01.06.2020","1.649,38","1.650,99","1.651,28","1.633,06","81,84M","1,20%"
"29.05.2020","1.629,76","1.642,13","1.645,85","1.625,70","210,94M","-1,68%"
"28.05.2020","1.657,58","1.637,04","1.659,07","1.630,84","111,33M","2,11%"
"27.05.2020","1.623,39","1.607,07","1.633,79","1.606,56","117,19M","1,04%"
"26.05.2020","1.606,65","1.604,99","1.609,73","1.594,33","98,48M","1,14%"
"25.05.2020","1.588,60","1.570,28","1.592,16","1.564,75","65,33M","2,13%"
"22.05.2020","1.555,49","1.539,78","1.560,07","1.533,49","86,90M","-0,06%"
"20.05.2020","1.556,44","1.546,71","1.565,28","1.539,84","54,39M","-0,25%"
"19.05.2020","1.560,28","1.576,88","1.576,92","1.545,76","109,51M","-0,38%"
"18.05.2020","1.566,16","1.520,74","1.566,21","1.519,68","105,60M","4,86%"
"15.05.2020","1.493,62","1.490,99","1.508,44","1.481,89","106,80M","1,16%"
"14.05.2020","1.476,52","1.507,35","1.513,11","1.461,27","116,61M","-3,03%"
"13.05.2020","1.522,64","1.550,57","1.551,53","1.522,11","102,79M","-3,02%"
"12.05.2020","1.570,03","1.547,45","1.572,51","1.543,78","86,74M","0,87%"
"11.05.2020","1.556,49","1.568,42","1.572,23","1.542,14","80,08M","-0,43%"
"08.05.2020","1.563,19","1.549,01","1.564,65","1.547,00","74,19M","1,66%"
"07.05.2020","1.537,73","1.529,38","1.540,55","1.524,24","83,17M","1,07%"
"06.05.2020","1.521,40","1.535,67","1.537,55","1.520,71","87,49M","-1,09%"
"05.05.2020","1.538,18","1.525,43","1.539,40","1.515,41","92,88M","2,19%"
"04.05.2020","1.505,21","1.531,99","1.531,99","1.505,21","137,04M","-4,61%"
"30.04.2020","1.577,92","1.602,68","1.606,81","1.577,90","83,95M","-1,43%"
"29.04.2020","1.600,85","1.566,41","1.602,34","1.559,63","132,45M","2,06%"
"28.04.2020","1.568,50","1.542,60","1.571,31","1.538,26","119,08M","1,88%"
"27.04.2020","1.539,51","1.536,83","1.543,42","1.528,14","93,38M","1,68%"
"24.04.2020","1.514,13","1.515,64","1.529,19","1.511,28","103,03M","-1,80%"
"23.04.2020","1.541,89","1.535,94","1.547,48","1.512,68","111,84M","0,93%"
"22.04.2020","1.527,63","1.508,57","1.527,69","1.503,30","110,61M","2,29%"
"21.04.2020","1.493,45","1.525,45","1.525,60","1.493,45","108,47M","-3,10%"
"20.04.2020","1.541,17","1.548,68","1.548,68","1.518,12","83,31M","0,43%"
"17.04.2020","1.534,55","1.525,27","1.536,84","1.520,72","139,93M","3,42%"
"16.04.2020","1.483,79","1.496,47","1.499,91","1.469,14","107,74M","0,22%"
"15.04.2020","1.480,60","1.531,47","1.534,41","1.478,82","121,30M","-3,60%"
"14.04.2020","1.535,84","1.529,85","1.538,91","1.516,51","135,62M","2,47%"
"09.04.2020","1.498,76","1.518,81","1.526,95","1.495,79","63,37M","-0,05%"
"08.04.2020","1.499,51","1.494,39","1.502,88","1.485,02","112,39M","-0,75%"
"07.04.2020","1.510,85","1.493,78","1.514,17","1.483,19","160,21M","3,40%"
"06.04.2020","1.461,23","1.443,36","1.463,06","1.438,88","115,90M","4,03%"
"03.04.2020","1.404,59","1.425,92","1.430,19","1.401,12","97,56M","-1,58%"
"02.04.2020","1.427,19","1.436,85","1.439,40","1.400,27","135,76M","0,08%"
"01.04.2020","1.425,99","1.439,24","1.447,96","1.425,72","117,37M","-3,81%"
"31.03.2020","1.482,43","1.472,26","1.487,06","1.445,35","173,60M","2,29%"
"30.03.2020","1.449,20","1.428,96","1.449,20","1.394,96","128,36M","2,11%"
"27.03.2020","1.419,29","1.454,10","1.454,45","1.405,95","136,40M","-3,51%"
"26.03.2020","1.470,89","1.411,53","1.470,89","1.402,86","155,50M","1,68%"
"25.03.2020","1.446,56","1.426,78","1.446,56","1.362,76","172,19M","4,53%"
"24.03.2020","1.383,88","1.351,47","1.383,88","1.332,41","180,63M","7,09%"
"23.03.2020","1.292,27","1.290,45","1.351,74","1.284,48","179,64M","-4,67%"
"20.03.2020","1.355,54","1.422,86","1.431,56","1.355,54","200,72M","-1,81%"
"19.03.2020","1.380,58","1.345,68","1.380,58","1.328,52","211,61M","3,24%"
"18.03.2020","1.337,24","1.331,49","1.364,56","1.310,96","223,48M","-2,59%"
"17.03.2020","1.372,79","1.366,80","1.384,75","1.295,40","215,42M","3,28%"
"16.03.2020","1.329,16","1.305,90","1.355,88","1.261,17","253,69M","-3,44%"
"13.03.2020","1.376,45","1.379,57","1.469,71","1.343,88","259,54M","1,80%"
"12.03.2020","1.352,13","1.433,49","1.447,69","1.344,08","305,01M","-10,57%"
"11.03.2020","1.511,96","1.548,32","1.561,44","1.506,84","154,95M","-1,42%"
"10.03.2020","1.533,79","1.557,01","1.604,73","1.521,84","174,31M","-0,56%"
"09.03.2020","1.542,44","1.523,24","1.568,67","1.511,18","235,47M","-5,31%"
"06.03.2020","1.629,00","1.648,35","1.657,13","1.616,06","138,08M","-3,22%"
"05.03.2020","1.683,19","1.723,22","1.723,51","1.666,77","118,62M","-1,23%"
"04.03.2020","1.704,20","1.702,13","1.724,26","1.687,33","109,49M","0,57%"
"03.03.2020","1.694,56","1.704,74","1.732,03","1.693,21","130,38M","0,92%"
"02.03.2020","1.679,13","1.702,88","1.711,54","1.644,33","142,41M","0,62%"
"28.02.2020","1.668,84","1.666,93","1.689,67","1.646,11","190,62M","-3,06%"
"27.02.2020","1.721,59","1.779,72","1.779,72","1.691,13","137,09M","-3,40%"
"26.02.2020","1.782,09","1.765,90","1.787,07","1.709,32","126,55M","0,73%"
"25.02.2020","1.769,14","1.799,51","1.812,90","1.766,33","107,41M","-1,62%"
"24.02.2020","1.798,20","1.872,00","1.872,00","1.791,96","125,98M","-4,30%"
"21.02.2020","1.879,10","1.896,76","1.896,76","1.871,22","76,57M","-1,04%"
"20.02.2020","1.898,93","1.900,69","1.905,61","1.896,78","72,83M","-0,07%"
"19.02.2020","1.900,28","1.880,69","1.901,13","1.880,69","66,39M","1,14%"
"18.02.2020","1.878,79","1.887,19","1.888,98","1.869,27","65,47M","-0,51%"
"17.02.2020","1.888,35","1.885,42","1.897,93","1.885,42","50,09M","0,14%"
"14.02.2020","1.885,62","1.882,22","1.892,15","1.881,35","61,76M","0,14%"
"13.02.2020","1.883,02","1.887,25","1.887,25","1.864,05","84,79M","-0,36%"
"12.02.2020","1.889,75","1.884,74","1.893,27","1.879,13","84,56M","0,30%"
"11.02.2020","1.884,13","1.859,24","1.885,50","1.859,24","93,51M","1,41%"
"10.02.2020","1.858,00","1.848,96","1.860,70","1.843,47","80,18M","0,44%"
"07.02.2020","1.849,86","1.851,06","1.856,34","1.841,59","111,08M","-0,11%"
"06.02.2020","1.851,94","1.847,65","1.864,32","1.843,86","120,20M","0,25%"
"05.02.2020","1.847,35","1.820,60","1.854,09","1.815,32","120,00M","1,44%"
"04.02.2020","1.821,04","1.785,41","1.821,04","1.785,41","94,52M","2,14%"
"03.02.2020","1.782,91","1.784,07","1.791,59","1.774,18","79,75M","-0,02%"
"31.01.2020","1.783,26","1.788,66","1.806,55","1.778,08","111,16M","-0,26%"
"30.01.2020","1.787,96","1.788,87","1.805,62","1.771,15","134,06M","-0,21%"
"29.01.2020","1.791,67","1.790,25","1.798,52","1.784,15","104,41M","0,30%"
"28.01.2020","1.786,35","1.773,04","1.791,50","1.763,45","116,93M","0,84%"
"27.01.2020","1.771,47","1.808,03","1.808,03","1.766,71","99,97M","-2,28%"
"24.01.2020","1.812,85","1.798,29","1.820,74","1.798,29","107,75M","0,97%"
"23.01.2020","1.795,43","1.809,43","1.809,72","1.790,97","71,66M","-0,90%"
"22.01.2020","1.811,76","1.823,84","1.834,09","1.810,72","75,22M","-0,76%"
"21.01.2020","1.825,62","1.819,77","1.826,61","1.800,60","65,27M","0,24%"
"20.01.2020","1.821,29","1.824,97","1.829,68","1.819,80","55,95M","-0,25%"
"17.01.2020","1.825,94","1.813,24","1.831,52","1.813,24","85,99M","0,75%"
"16.01.2020","1.812,30","1.787,30","1.812,30","1.787,30","83,45M","1,40%"
"15.01.2020","1.787,29","1.792,63","1.794,08","1.780,89","87,79M","-0,31%"
"14.01.2020","1.792,90","1.790,58","1.794,02","1.772,69","68,70M","0,13%"
"13.01.2020","1.790,51","1.786,41","1.798,06","1.781,32","65,91M","0,31%"
"10.01.2020","1.784,97","1.797,52","1.800,16","1.784,28","68,33M","-0,65%"
"09.01.2020","1.796,73","1.797,68","1.811,22","1.793,74","81,38M","0,07%"
"08.01.2020","1.795,41","1.795,15","1.796,79","1.774,36","61,54M","-0,08%"
"07.01.2020","1.796,85","1.784,94","1.805,65","1.784,86","71,14M","0,65%"
"03.01.2020","1.785,23","1.806,41","1.806,41","1.778,53","60,18M","-1,29%"
"02.01.2020","1.808,63","1.771,85","1.810,20","1.771,85","66,47M","2,08%"
"30.12.2019","1.771,85","1.797,66","1.798,29","1.769,19","59,36M","-1,46%"
"27.12.2019","1.798,04","1.796,20","1.802,23","1.792,17","44,42M","0,13%"
"23.12.2019","1.795,66","1.794,93","1.800,69","1.791,09","46,17M","0,05%"
"20.12.2019","1.794,80","1.783,20","1.795,43","1.783,08","107,91M","0,65%"
"19.12.2019","1.783,29","1.787,86","1.793,19","1.779,69","93,18M","-0,26%"
"18.12.2019","1.787,96","1.790,13","1.796,08","1.782,82","95,77M","-0,22%"
"17.12.2019","1.791,93","1.787,37","1.791,93","1.781,84","92,10M","0,24%"
"16.12.2019","1.787,66","1.770,89","1.787,89","1.767,93","80,36M","0,99%"
"13.12.2019","1.770,12","1.761,66","1.780,69","1.761,66","102,25M","0,68%"
"12.12.2019","1.758,24","1.741,71","1.760,87","1.732,22","91,35M","0,95%"
"11.12.2019","1.741,62","1.735,09","1.744,25","1.723,75","79,40M","0,35%"
"10.12.2019","1.735,51","1.742,77","1.742,77","1.714,48","79,62M","-0,45%"
"09.12.2019","1.743,31","1.742,17","1.750,58","1.738,83","76,40M","0,04%"
"06.12.2019","1.742,61","1.723,70","1.743,03","1.723,70","68,06M","1,10%"
"05.12.2019","1.723,63","1.726,31","1.735,86","1.720,15","65,50M","-0,11%"
"04.12.2019","1.725,60","1.697,90","1.726,86","1.697,73","72,81M","1,64%"
"03.12.2019","1.697,68","1.707,13","1.721,44","1.692,86","84,02M","-0,54%"
"02.12.2019","1.706,82","1.730,94","1.744,74","1.704,37","79,64M","-1,35%"
"29.11.2019","1.730,25","1.733,25","1.737,09","1.720,85","69,60M","-0,29%"
"28.11.2019","1.735,30","1.737,01","1.737,60","1.729,38","41,32M","-0,14%"
"27.11.2019","1.737,80","1.742,75","1.748,94","1.734,98","79,21M","-0,18%"
"26.11.2019","1.740,99","1.742,52","1.744,81","1.730,89","89,61M","-0,06%"
"25.11.2019","1.742,04","1.726,07","1.742,06","1.726,07","56,86M","1,04%"
"22.11.2019","1.724,19","1.720,35","1.731,98","1.717,98","61,89M","0,24%"
"21.11.2019","1.720,11","1.726,43","1.726,43","1.711,27","74,08M","-0,52%"
"20.11.2019","1.729,06","1.741,91","1.741,91","1.727,77","79,89M","-0,81%"
"19.11.2019","1.743,25","1.745,37","1.758,30","1.739,43","70,15M","-0,11%"
"18.11.2019","1.745,17","1.757,54","1.763,15","1.741,40","73,96M","-0,67%"
"15.11.2019","1.756,86","1.759,33","1.773,51","1.742,54","109,14M","-0,03%"
"14.11.2019","1.757,42","1.766,38","1.767,85","1.755,39","64,89M","-0,52%"
"13.11.2019","1.766,60","1.773,78","1.773,78","1.753,08","78,21M","-0,46%"
"12.11.2019","1.774,72","1.763,67","1.776,84","1.758,62","69,50M","0,64%"
"11.11.2019","1.763,50","1.769,68","1.770,96","1.757,11","64,71M","-0,51%"
"08.11.2019","1.772,56","1.763,83","1.773,61","1.757,28","64,65M","0,50%"
"07.11.2019","1.763,81","1.764,07","1.779,83","1.763,81","72,41M","0,06%"
"06.11.2019","1.762,79","1.768,62","1.777,82","1.760,59","71,09M","-0,38%"
"05.11.2019","1.769,53","1.771,14","1.773,71","1.759,64","67,75M","-0,08%"
"04.11.2019","1.771,03","1.740,08","1.771,37","1.740,08","93,56M","1,93%"
"01.11.2019","1.737,51","1.734,14","1.739,80","1.733,76","12,13M","0,22%"
"31.10.2019","1.733,68","1.747,60","1.750,73","1.727,89","83,48M","-0,75%"
"30.10.2019","1.746,81","1.742,23","1.750,04","1.736,89","87,46M","0,26%"
"29.10.2019","1.742,32","1.760,26","1.760,26","1.738,14","99,43M","-1,02%"
"28.10.2019","1.760,31","1.748,55","1.761,83","1.746,32","82,49M","0,74%"
"25.10.2019","1.747,31","1.736,55","1.747,31","1.732,26","105,68M","0,59%"
"24.10.2019","1.736,98","1.726,10","1.737,46","1.720,37","112,75M","0,64%"
"23.10.2019","1.725,87","1.726,52","1.726,52","1.712,77","110,94M","-0,14%"
"22.10.2019","1.728,22","1.724,55","1.734,71","1.724,38","101,32M","0,22%"
"21.10.2019","1.724,36","1.697,45","1.725,31","1.696,35","114,52M","1,56%"
"18.10.2019","1.697,91","1.678,89","1.699,32","1.673,51","121,35M","0,89%"
"17.10.2019","1.682,87","1.683,89","1.693,15","1.677,23","138,32M","0,34%"
"16.10.2019","1.677,19","1.670,21","1.680,99","1.667,21","76,22M","0,42%"
"15.10.2019","1.670,21","1.653,22","1.675,09","1.653,22","86,35M","1,07%"
"14.10.2019","1.652,58","1.652,97","1.653,38","1.639,98","65,61M","-0,04%"
"11.10.2019","1.653,28","1.631,91","1.654,51","1.628,77","85,30M","1,43%"
"10.10.2019","1.630,03","1.620,62","1.630,55","1.607,07","74,43M","0,62%"
"09.10.2019","1.620,00","1.604,69","1.625,47","1.599,47","70,06M","0,89%"
"08.10.2019","1.605,69","1.618,97","1.623,38","1.596,75","68,25M","-0,76%"
"07.10.2019","1.617,99","1.595,24","1.619,85","1.591,22","74,56M","1,51%"
"04.10.2019","1.593,98","1.589,74","1.595,65","1.581,39","75,60M","0,35%"
"03.10.2019","1.588,41","1.593,46","1.605,54","1.574,02","96,20M","-0,31%"
"02.10.2019","1.593,31","1.634,53","1.634,53","1.590,65","81,32M","-2,59%"
"01.10.2019","1.635,64","1.647,93","1.658,99","1.631,62","83,68M","-0,73%"
"30.09.2019","1.647,67","1.646,31","1.652,09","1.642,67","85,31M","0,07%"
"27.09.2019","1.646,59","1.632,32","1.646,70","1.632,32","60,84M","0,92%"
"26.09.2019","1.631,61","1.620,91","1.635,69","1.614,85","61,36M","0,68%"
"25.09.2019","1.620,67","1.632,19","1.632,19","1.604,12","75,90M","-0,76%"
"24.09.2019","1.633,09","1.638,35","1.643,88","1.633,09","69,01M","-0,28%"
"23.09.2019","1.637,66","1.666,67","1.666,78","1.629,30","79,18M","-1,75%"
"20.09.2019","1.666,89","1.664,88","1.670,23","1.661,44","105,51M","0,14%"
"19.09.2019","1.664,64","1.655,09","1.666,71","1.650,68","80,01M","0,58%"
"18.09.2019","1.655,11","1.649,63","1.661,17","1.646,68","72,39M","0,35%"
"17.09.2019","1.649,32","1.654,80","1.654,80","1.638,31","79,89M","-0,34%"
"16.09.2019","1.655,01","1.661,16","1.661,16","1.650,50","79,49M","-0,62%"
"13.09.2019","1.665,34","1.651,75","1.665,34","1.651,75","73,67M","0,84%"
"12.09.2019","1.651,45","1.638,48","1.655,69","1.638,48","99,54M","0,84%"
"11.09.2019","1.637,62","1.625,83","1.639,18","1.625,83","86,96M","0,78%"
